# x_abs_mm	x_rel_mm	value
2.76241	-4.42651	0
2.78459	-4.40432	0.00585271
2.80678	-4.38213	0.00578641
2.82897	-4.35994	0.0104322
2.85116	-4.33775	0.012208
2.87335	-4.31557	0.0440134
2.89553	-4.29338	0.0534409
2.91772	-4.27119	0.0583431
2.93991	-4.249	0.0540354
2.9621	-4.22681	0.0460343
2.98429	-4.20463	0.0309727
3.00647	-4.18244	0.011279
3.02866	-4.16025	6.21207e-05
3.05085	-4.13806	-0.0025084
3.07304	-4.11587	0
3.09523	-4.09369	0
3.11741	-4.0715	0
3.1396	-4.04931	0
3.16179	-4.02712	0
3.18398	-4.00493	0
3.20617	-3.98275	0
3.22835	-3.96056	0
3.25054	-3.93837	0
3.27273	-3.91618	0
3.29492	-3.89399	-0.00551096
3.31711	-3.87181	-0.00168177
3.33929	-3.84962	0.00534941
3.36148	-3.82743	0.0154122
3.38367	-3.80524	0.0326357
3.40586	-3.78305	0.0382284
3.42805	-3.76087	0.0468842
3.45023	-3.73868	0.0510081
3.47242	-3.71649	0.0552561
3.49461	-3.6943	0.0570676
3.5168	-3.67211	0.0551394
3.53899	-3.64993	0.0548705
3.56117	-3.62774	0.0547167
3.58336	-3.60555	0.0529001
3.60555	-3.58336	0.0527772
3.62774	-3.56117	0.0554438
3.64993	-3.53899	0.0579959
3.67211	-3.5168	0.0606317
3.6943	-3.49461	0.0632307
3.71649	-3.47242	0.0612887
3.73868	-3.45023	0.0569191
3.76087	-3.42805	0.0567561
3.78305	-3.40586	0.0579693
3.80524	-3.38367	0.0530858
3.82743	-3.36148	0.0474214
3.84962	-3.33929	0.0436256
3.87181	-3.31711	0.0436501
3.89399	-3.29492	0.0404357
3.91618	-3.27273	0.0381918
3.93837	-3.25054	0.0345677
3.96056	-3.22835	0.0347556
3.98275	-3.20617	0.0391585
4.00493	-3.18398	0.0464382
4.02712	-3.16179	0.0486492
4.04931	-3.1396	0.0491296
4.0715	-3.11741	0.0508144
4.09369	-3.09523	0.0463877
4.11587	-3.07304	0.0433673
4.13806	-3.05085	0.0462787
4.16025	-3.02866	0.0442819
4.18244	-3.00647	0.0451392
4.20463	-2.98429	0.0449402
4.22681	-2.9621	0.0471412
4.249	-2.93991	0.0492579
4.27119	-2.91772	0.0488661
4.29338	-2.89553	0.0488522
4.31557	-2.87335	0.0443605
4.33775	-2.85116	0.0426769
4.35994	-2.82897	0.0424733
4.38213	-2.80678	0.0434052
4.40432	-2.78459	0.046193
4.42651	-2.76241	0.049597
4.44869	-2.74022	0.0527828
4.47088	-2.71803	0.055976
4.49307	-2.69584	0.0571186
4.51526	-2.67365	0.0586192
4.53745	-2.65147	0.0607139
4.55963	-2.62928	0.0636057
4.58182	-2.60709	0.0638982
4.60401	-2.5849	0.0623491
4.6262	-2.56271	0.0660001
4.64839	-2.54053	0.0658959
4.67057	-2.51834	0.0609576
4.69276	-2.49615	0.061154
4.71495	-2.47396	0.0639369
4.73714	-2.45177	0.0650465
4.75933	-2.42959	0.0680615
4.78151	-2.4074	0.0690592
4.8037	-2.38521	0.0698172
4.82589	-2.36302	0.0649092
4.84808	-2.34083	0.0622556
4.87027	-2.31865	0.0604454
4.89245	-2.29646	0.055299
4.91464	-2.27427	0.0526303
4.93683	-2.25208	0.0533836
4.95902	-2.22989	0.055964
4.98121	-2.20771	0.0597634
5.00339	-2.18552	0.0698214
5.02558	-2.16333	0.0749937
5.04777	-2.14114	0.0828502
5.06996	-2.11895	0.0899035
5.09215	-2.09677	0.0964973
5.11433	-2.07458	0.103139
5.13652	-2.05239	0.11062
5.15871	-2.0302	0.112621
5.1809	-2.00801	0.105704
5.20309	-1.98583	0.102815
5.22527	-1.96364	0.10627
5.24746	-1.94145	0.109324
5.26965	-1.91926	0.109915
5.29184	-1.89707	0.108687
5.31403	-1.87489	0.110037
5.33621	-1.8527	0.116754
5.3584	-1.83051	0.117563
5.38059	-1.80832	0.115467
5.40278	-1.78613	0.113394
5.42497	-1.76395	0.115763
5.44715	-1.74176	0.116592
5.46934	-1.71957	0.121386
5.49153	-1.69738	0.124371
5.51372	-1.67519	0.125518
5.53591	-1.65301	0.131042
5.55809	-1.63082	0.131737
5.58028	-1.60863	0.136292
5.60247	-1.58644	0.140202
5.62466	-1.56425	0.141941
5.64685	-1.54207	0.147633
5.66903	-1.51988	0.154326
5.69122	-1.49769	0.157697
5.71341	-1.4755	0.162802
5.7356	-1.45331	0.168619
5.75779	-1.43113	0.174709
5.77997	-1.40894	0.175257
5.80216	-1.38675	0.178877
5.82435	-1.36456	0.185461
5.84654	-1.34237	0.186313
5.86873	-1.32019	0.189281
5.89091	-1.298	0.196252
5.9131	-1.27581	0.203284
5.93529	-1.25362	0.20704
5.95748	-1.23143	0.21538
5.97967	-1.20925	0.224486
6.00185	-1.18706	0.228233
6.02404	-1.16487	0.23523
6.04623	-1.14268	0.239516
6.06842	-1.12049	0.24398
6.09061	-1.09831	0.251917
6.11279	-1.07612	0.262869
6.13498	-1.05393	0.271011
6.15717	-1.03174	0.283106
6.17936	-1.00955	0.291368
6.20155	-0.987366	0.30174
6.22373	-0.965178	0.316021
6.24592	-0.94299	0.326992
6.26811	-0.920802	0.338785
6.2903	-0.898614	0.35304
6.31249	-0.876426	0.369181
6.33467	-0.854238	0.381645
6.35686	-0.83205	0.394899
6.37905	-0.809862	0.408116
6.40124	-0.787674	0.423708
6.42343	-0.765486	0.433333
6.44561	-0.743298	0.444591
6.4678	-0.72111	0.455596
6.48999	-0.698922	0.464794
6.51218	-0.676734	0.472672
6.53437	-0.654546	0.47659
6.55655	-0.632358	0.480237
6.57874	-0.61017	0.480534
6.60093	-0.587982	0.476086
6.62312	-0.565794	0.469899
6.64531	-0.543606	0.455535
6.66749	-0.521418	0.433344
6.68968	-0.49923	0.410802
6.71187	-0.477042	0.381867
6.73406	-0.454854	0.239529
6.75625	-0.432666	0.103952
6.77843	-0.410478	0.00905578
6.80062	-0.38829	0
6.82281	-0.366102	0
6.845	-0.343914	0
6.86719	-0.321726	0
6.88937	-0.299538	0
6.91156	-0.27735	0
6.93375	-0.255162	0
6.95594	-0.232974	0
6.97813	-0.210786	0
7.00031	-0.188598	0
7.0225	-0.16641	0
7.04469	-0.144222	0
7.06688	-0.122034	0
7.08907	-0.099846	0
7.11125	-0.077658	0
7.13344	-0.05547	0
7.15563	-0.033282	0
7.17782	-0.011094	0
7.20001	0.011094	0
7.22219	0.033282	0
7.24438	0.05547	0
7.26657	0.077658	0
7.28876	0.099846	0
7.31095	0.122034	0
7.33313	0.144222	0
7.35532	0.16641	0
7.37751	0.188598	0
7.3997	0.210786	0
7.42189	0.232974	0
7.44407	0.255162	0
7.46626	0.27735	0
7.48845	0.299538	0.0103838
7.51064	0.321726	0.0394814
7.53283	0.343914	0.0856512
7.55501	0.366102	0.146444
7.5772	0.38829	0.192232
7.59939	0.410478	0.217585
7.62158	0.432666	0.222841
7.64377	0.454854	0.218356
7.66595	0.477042	0.213455
7.68814	0.49923	0.209506
7.71033	0.521418	0.201061
7.73252	0.543606	0.186704
7.75471	0.565794	0.172281
7.77689	0.587982	0.158213
7.79908	0.61017	0.150881
7.82127	0.632358	0.144107
7.84346	0.654546	0.141651
7.86565	0.676734	0.140829
7.88783	0.698922	0.13397
7.91002	0.72111	0.129561
7.93221	0.743298	0.131199
7.9544	0.765486	0.135844
7.97659	0.787674	0.138922
7.99877	0.809862	0.144868
8.02096	0.83205	0.151225
8.04315	0.854238	0.152035
8.06534	0.876426	0.150785
8.08753	0.898614	0.151298
8.10971	0.920802	0.15386
8.1319	0.94299	0.150419
8.15409	0.965178	0.146806
8.17628	0.987366	0.146322
8.19847	1.00955	0.14634
8.22065	1.03174	0.139881
8.24284	1.05393	0.136822
8.26503	1.07612	0.135663
8.28722	1.09831	0.135094
8.30941	1.12049	0.132664
8.33159	1.14268	0.123397
8.35378	1.16487	0.120064
8.37597	1.18706	0.116321
8.39816	1.20925	0.11263
8.42035	1.23143	0.115561
8.44253	1.25362	0.118046
8.46472	1.27581	0.117927
8.48691	1.298	0.123144
8.5091	1.32019	0.12476
8.53129	1.34237	0.122574
8.55347	1.36456	0.118821
8.57566	1.38675	0.12014
8.59785	1.40894	0.124892
8.62004	1.43113	0.122056
8.64223	1.45331	0.121343
8.66441	1.4755	0.12342
8.6866	1.49769	0.120874
8.70879	1.51988	0.121102
8.73098	1.54207	0.120454
8.75317	1.56425	0.115092
8.77535	1.58644	0.108755
8.79754	1.60863	0.103214
8.81973	1.63082	0.0992356
8.84192	1.65301	0.0987886
8.86411	1.67519	0.0964188
8.88629	1.69738	0.0960743
8.90848	1.71957	0.0927137
8.93067	1.74176	0.0925816
8.95286	1.76395	0.0935357
8.97505	1.78613	0.0920811
8.99723	1.80832	0.0923074
9.01942	1.83051	0.0937301
9.04161	1.8527	0.0994312
9.0638	1.87489	0.0975177
9.08599	1.89707	0.0995922
9.10817	1.91926	0.101768
9.13036	1.94145	0.099715
9.15255	1.96364	0.0947485
9.17474	1.98583	0.0928494
9.19693	2.00801	0.0919574
9.21911	2.0302	0.0896159
9.2413	2.05239	0.0901856
9.26349	2.07458	0.0882489
9.28568	2.09677	0.0877893
9.30787	2.11895	0.0822282
9.33005	2.14114	0.0792475
9.35224	2.16333	0.0776929
9.37443	2.18552	0.0731874
9.39662	2.20771	0.0685543
9.41881	2.22989	0.0654534
9.44099	2.25208	0.0581961
9.46318	2.27427	0.055336
9.48537	2.29646	0.0549376
9.50756	2.31865	0.0540386
9.52975	2.34083	0.0552328
9.55193	2.36302	0.0507832
9.57412	2.38521	0.0502042
9.59631	2.4074	0.0512817
9.6185	2.42959	0.0445324
9.64069	2.45177	0.0383537
9.66287	2.47396	0.0419431
9.68506	2.49615	0.0502601
9.70725	2.51834	0.0514646
9.72944	2.54053	0.0499799
9.75163	2.56271	0.0471565
9.77381	2.5849	0.0404003
9.796	2.60709	0.0401034
9.81819	2.62928	0.0346881
9.84038	2.65147	0.0330294
9.86257	2.67365	0.0327461
9.88475	2.69584	0.0287551
9.90694	2.71803	0.0258341
9.92913	2.74022	0.0267303
9.95132	2.76241	0.0287999
9.97351	2.78459	0.0301941
9.99569	2.80678	0.0390815
10.0179	2.82897	0.0446553
10.0401	2.85116	0.0444071
10.0623	2.87335	0.0457852
10.0844	2.89553	0.0466746
10.1066	2.91772	0.0453543
10.1288	2.93991	0.0466352
10.151	2.9621	0.0447844
10.1732	2.98429	0.0460973
10.1954	3.00647	0.042269
10.2176	3.02866	0.0408339
10.2398	3.05085	0.0411274
10.262	3.07304	0.040158
10.2841	3.09523	0.0387385
10.3063	3.11741	0.0390365
10.3285	3.1396	0.039613
10.3507	3.16179	0.0371462
10.3729	3.18398	0.0381851
10.3951	3.20617	0.039395
10.4173	3.22835	0.0376151
10.4395	3.25054	0.0363699
10.4616	3.27273	0.0361272
10.4838	3.29492	0.0429522
10.506	3.31711	0.0460526
10.5282	3.33929	0.0449307
10.5504	3.36148	0.0405687
10.5726	3.38367	0.0397506
10.5948	3.40586	0.0376223
10.617	3.42805	0.0358575
10.6391	3.45023	0.0374855
10.6613	3.47242	0.0377111
10.6835	3.49461	0.0389196
10.7057	3.5168	0.0396306
10.7279	3.53899	0.0350918
10.7501	3.56117	0.0333491
10.7723	3.58336	0.0369901
10.7945	3.60555	0.0340295
10.8167	3.62774	0.0328653
10.8388	3.64993	0.0334034
10.861	3.67211	0.0325133
10.8832	3.6943	0.0310973
10.9054	3.71649	0.0346615
10.9276	3.73868	0.0382528
10.9498	3.76087	0.0417703
10.972	3.78305	0.0422918
10.9942	3.80524	0.0456982
11.0163	3.82743	0.0470957
11.0385	3.84962	0.0469752
11.0607	3.87181	0.0443858
11.0829	3.89399	0.0402332
11.1051	3.91618	0.0343884
11.1273	3.93837	0.0285886
11.1495	3.96056	0.0270321
11.1717	3.98275	0.0293685
11.1938	4.00493	0.0294425
11.216	4.02712	0.0318844
11.2382	4.04931	0.0312106
11.2604	4.0715	0.0272498
11.2826	4.09369	0.0292358
11.3048	4.11587	0.0312916
11.327	4.13806	0.0271933
11.3492	4.16025	-0.000261871
11.3714	4.18244	0
11.3935	4.20463	0
11.4157	4.22681	0
11.4379	4.249	0
11.4601	4.27119	0
11.4823	4.29338	0
11.5045	4.31557	0
11.5267	4.33775	0
11.5489	4.35994	0
11.571	4.38213	0
11.5932	4.40432	0.00318011
11.6154	4.42651	0.0152006
11.6376	4.44869	0.0202986
11.6598	4.47088	0.0325381
11.682	4.49307	0.0386122
11.7042	4.51526	0.0397627
11.7264	4.53745	0.0461742
11.7485	4.55963	0.0566455
11.7707	4.58182	0.0646892
11.7929	4.60401	0.0714906
11.8151	4.6262	0.0811758
11.8373	4.64839	0.0868704
11.8595	4.67057	0.0935975
11.8817	4.69276	0.0762336
11.9039	4.71495	0.0276745
11.9261	4.73714	0.00233446
11.9482	4.75933	0
11.9704	4.78151	0
11.9926	4.8037	0
12.0148	4.82589	0
12.037	4.84808	0
12.0592	4.87027	0
12.0814	4.89245	0
12.1036	4.91464	0
12.1257	4.93683	0
12.1479	4.95902	0
12.1701	4.98121	0
12.1923	5.00339	0
12.2145	5.02558	0
12.2367	5.04777	0
12.2589	5.06996	0
12.2811	5.09215	0
12.3032	5.11433	0
12.3254	5.13652	0
12.3476	5.15871	0
12.3698	5.1809	0
12.392	5.20309	0
12.4142	5.22527	0
12.4364	5.24746	0
12.4586	5.26965	0
12.4808	5.29184	0
12.5029	5.31403	0
12.5251	5.33621	0
12.5473	5.3584	0
12.5695	5.38059	0
12.5917	5.40278	0
12.6139	5.42497	0
12.6361	5.44715	0
12.6583	5.46934	0
12.6804	5.49153	0
12.7026	5.51372	0
12.7248	5.53591	0
12.747	5.55809	0
12.7692	5.58028	0
12.7914	5.60247	0
12.8136	5.62466	0
12.8358	5.64685	0
12.8579	5.66903	0
12.8801	5.69122	0
12.9023	5.71341	0
12.9245	5.7356	0
12.9467	5.75779	0
12.9689	5.77997	0
12.9911	5.80216	0
13.0133	5.82435	0
13.0355	5.84654	0
13.0576	5.86873	0
13.0798	5.89091	0
13.102	5.9131	0
13.1242	5.93529	0
13.1464	5.95748	0
13.1686	5.97967	0
13.1908	6.00185	0
13.213	6.02404	0
13.2351	6.04623	0
13.2573	6.06842	0
13.2795	6.09061	0
13.3017	6.11279	0
13.3239	6.13498	0
13.3461	6.15717	0
13.3683	6.17936	0
13.3905	6.20155	0
13.4126	6.22373	0
13.4348	6.24592	0
13.457	6.26811	0
13.4792	6.2903	0
13.5014	6.31249	0
13.5236	6.33467	0
13.5458	6.35686	0
13.568	6.37905	0
13.5902	6.40124	0
13.6123	6.42343	0
13.6345	6.44561	0
13.6567	6.4678	0
13.6789	6.48999	0
13.7011	6.51218	0
13.7233	6.53437	0
13.7455	6.55655	0
13.7677	6.57874	0
13.7898	6.60093	0
13.812	6.62312	0
13.8342	6.64531	0
13.8564	6.66749	0
13.8786	6.68968	0
13.9008	6.71187	0
13.923	6.73406	0
13.9452	6.75625	0
13.9673	6.77843	0
13.9895	6.80062	0
14.0117	6.82281	0
14.0339	6.845	0
14.0561	6.86719	0
14.0783	6.88937	0
14.1005	6.91156	0
14.1227	6.93375	0
14.1449	6.95594	0
14.167	6.97813	0
14.1892	7.00031	0
14.2114	7.0225	0
14.2336	7.04469	0
14.2558	7.06688	0
14.278	7.08907	0
14.3002	7.11125	0
14.3224	7.13344	0
14.3445	7.15563	0
14.3667	7.17782	0
