# x_abs_mm	x_rel_mm	value
5.02558	-1.05393	0.176977
5.04777	-1.03174	0.17962
5.06996	-1.00955	0.179487
5.09215	-0.987366	0.177523
5.11433	-0.965178	0.165256
5.13652	-0.94299	0.172891
5.15871	-0.920802	0.191398
5.1809	-0.898614	0.192353
5.20309	-0.876426	0.217406
5.22527	-0.854238	0.221181
5.24746	-0.83205	0.21555
5.26965	-0.809862	0.223328
5.29184	-0.787674	0.251809
5.31403	-0.765486	0.275578
5.33621	-0.743298	0.298649
5.3584	-0.72111	0.308798
5.38059	-0.698922	0.300272
5.40278	-0.676734	0.301355
5.42497	-0.654546	0.317683
5.44715	-0.632358	0.328068
5.46934	-0.61017	0.343571
5.49153	-0.587982	0.346222
5.51372	-0.565794	0.343745
5.53591	-0.543606	0.348084
5.55809	-0.521418	0.332895
5.58028	-0.49923	0.332271
5.60247	-0.477042	0.320162
5.62466	-0.454854	0.312177
5.64685	-0.432666	0.303593
5.66903	-0.410478	0.292155
5.69122	-0.38829	0.282114
5.71341	-0.366102	0.27295
5.7356	-0.343914	0.286603
5.75779	-0.321726	0.29772
5.77997	-0.299538	0.318949
5.80216	-0.27735	0.329293
5.82435	-0.255162	0.190013
5.84654	-0.232974	0
5.86873	-0.210786	0
5.89091	-0.188598	0
5.9131	-0.16641	0
5.93529	-0.144222	0
5.95748	-0.122034	0
5.97967	-0.099846	0
6.00185	-0.077658	0
6.02404	-0.05547	0
6.04623	-0.033282	0
6.06842	-0.011094	0
6.09061	0.011094	0
6.11279	0.033282	0
6.13498	0.05547	0
6.15717	0.077658	0
6.17936	0.099846	0
6.20155	0.122034	0
6.22373	0.144222	0
6.24592	0.16641	0
6.26811	0.188598	0
6.2903	0.210786	0
6.31249	0.232974	0
6.33467	0.255162	0
6.35686	0.27735	0
6.37905	0.299538	0
6.40124	0.321726	0
6.42343	0.343914	0
6.44561	0.366102	0
6.4678	0.38829	0
6.48999	0.410478	0
6.51218	0.432666	0
6.53437	0.454854	0
6.55655	0.477042	0
6.57874	0.49923	0
6.60093	0.521418	0
6.62312	0.543606	0.00565392
6.64531	0.565794	0.0768586
6.66749	0.587982	0.111451
6.68968	0.61017	0.126929
6.71187	0.632358	0.145374
6.73406	0.654546	0.170905
6.75625	0.676734	0.18863
6.77843	0.698922	0.209973
6.80062	0.72111	0.22808
6.82281	0.743298	0.226505
6.845	0.765486	0.201276
6.86719	0.787674	0.20318
6.88937	0.809862	0.204797
6.91156	0.83205	0.210542
6.93375	0.854238	0.220002
6.95594	0.876426	0.244608
6.97813	0.898614	0.253804
7.00031	0.920802	0.251759
7.0225	0.94299	0.249161
7.04469	0.965178	0.246304
7.06688	0.987366	0.239823
7.08907	1.00955	0.22391
7.11125	1.03174	0.207618
7.13344	1.05393	0.20514
7.15563	1.07612	0.199584
7.17782	1.09831	0.192049
7.20001	1.12049	0.17353
7.22219	1.14268	0.159948
7.24438	1.16487	0.154334
7.26657	1.18706	0.133848
7.28876	1.20925	0.114899
7.31095	1.23143	0.114242
7.33313	1.25362	0.145453
7.35532	1.27581	0.167169
7.37751	1.298	0.146337
7.3997	1.32019	0.127794
7.42189	1.34237	0.12731
7.44407	1.36456	0.141754
7.46626	1.38675	0.14655
7.48845	1.40894	0.151908
7.51064	1.43113	0.145078
7.53283	1.45331	0.146215
7.55501	1.4755	0.15508
7.5772	1.49769	0.144493
7.59939	1.51988	0.142181
7.62158	1.54207	0.135633
7.64377	1.56425	0.129801
7.66595	1.58644	0.125586
7.68814	1.60863	0.122298
7.71033	1.63082	0.135166
7.73252	1.65301	0.138693
7.75471	1.67519	0.123278
7.77689	1.69738	0.108049
7.79908	1.71957	0.109898
7.82127	1.74176	0.121833
7.84346	1.76395	0.117301
7.86565	1.78613	0.11509
7.88783	1.80832	0.118066
7.91002	1.83051	0.114438
7.93221	1.8527	0.132934
7.9544	1.87489	0.12386
7.97659	1.89707	0.107412
7.99877	1.91926	0.122116
8.02096	1.94145	0.108994
8.04315	1.96364	0.108802
8.06534	1.98583	0.113969
8.08753	2.00801	0.12004
8.10971	2.0302	0.115638
8.1319	2.05239	0.122574
8.15409	2.07458	0.111338
8.17628	2.09677	0.113487
8.19847	2.11895	0.120133
8.22065	2.14114	0.120459
8.24284	2.16333	0.126477
8.26503	2.18552	0.125696
8.28722	2.20771	0.123317
8.30941	2.22989	0.138942
8.33159	2.25208	0.136586
8.35378	2.27427	0.143125
8.37597	2.29646	0.139788
8.39816	2.31865	0.141336
8.42035	2.34083	0.147354
8.44253	2.36302	0.138696
8.46472	2.38521	0.120644
8.48691	2.4074	0.116041
8.5091	2.42959	0.103153
8.53129	2.45177	0.0932032
8.55347	2.47396	0.0878213
8.57566	2.49615	0.0960795
8.59785	2.51834	0.074415
8.62004	2.54053	0.0780795
8.64223	2.56271	0.0739089
8.66441	2.5849	0.0625398
8.6866	2.60709	0.0515064
8.70879	2.62928	0.0452825
8.73098	2.65147	0.0288896
8.75317	2.67365	0.0180654
8.77535	2.69584	0.000402388
8.79754	2.71803	0.00580309
8.81973	2.74022	0.0162663
8.84192	2.76241	0.0385013
8.86411	2.78459	0.0458078
8.88629	2.80678	0.0478666
8.90848	2.82897	0.0436967
8.93067	2.85116	0.0558387
8.95286	2.87335	0.0604856
8.97505	2.89553	0.0629509
8.99723	2.91772	0.0733789
9.01942	2.93991	0.0862809
9.04161	2.9621	0.0790391
9.0638	2.98429	0.0683412
9.08599	3.00647	0.0599462
9.10817	3.02866	0.0586346
9.13036	3.05085	0.0636052
9.15255	3.07304	0.0475491
9.17474	3.09523	0.0347042
9.19693	3.11741	0.0380536
9.21911	3.1396	0.045696
9.2413	3.16179	0.0374873
9.26349	3.18398	0.028024
9.28568	3.20617	0.0356667
9.30787	3.22835	0.0595908
9.33005	3.25054	0.0728161
9.35224	3.27273	0.0652357
9.37443	3.29492	0.037588
9.39662	3.31711	0.0456806
9.41881	3.33929	0.0591981
9.44099	3.36148	0.0554466
9.46318	3.38367	0.0633416
9.48537	3.40586	0.0481991
9.50756	3.42805	0.0337672
9.52975	3.45023	0.0375119
9.55193	3.47242	0.0370884
9.57412	3.49461	0.0501407
9.59631	3.5168	0.0445188
9.6185	3.53899	0.0509525
9.64069	3.56117	0.0492488
9.66287	3.58336	0.0520328
9.68506	3.60555	0.0637476
9.70725	3.62774	0.0761907
9.72944	3.64993	0.0712507
9.75163	3.67211	0.0645082
9.77381	3.6943	0.0473646
9.796	3.71649	0.035962
9.81819	3.73868	0.0339499
9.84038	3.76087	0.0376476
9.86257	3.78305	0.0486257
9.88475	3.80524	0.0556354
9.90694	3.82743	0.0521674
9.92913	3.84962	0.0434395
9.95132	3.87181	0.0498668
9.97351	3.89399	0.0694824
9.99569	3.91618	0.0604519
10.0179	3.93837	0.0622709
10.0401	3.96056	0.0613957
10.0623	3.98275	0.0578413
10.0844	4.00493	0.0610002
10.1066	4.02712	0.0547504
10.1288	4.04931	0.0712954
10.151	4.0715	0.0740215
10.1732	4.09369	0.060399
10.1954	4.11587	0.0404232
10.2176	4.13806	0.0442253
10.2398	4.16025	0
10.262	4.18244	0
10.2841	4.20463	0
10.3063	4.22681	0
10.3285	4.249	0
10.3507	4.27119	0
10.3729	4.29338	0
10.3951	4.31557	0
10.4173	4.33775	0
10.4395	4.35994	0
10.4616	4.38213	0
10.4838	4.40432	0
10.506	4.42651	0
10.5282	4.44869	0
10.5504	4.47088	0
10.5726	4.49307	0
10.5948	4.51526	0
10.617	4.53745	0.00606432
10.6391	4.55963	-0.000703989
10.6613	4.58182	-0.0188584
10.6835	4.60401	-0.0214384
10.7057	4.6262	-0.0342409
10.7279	4.64839	-0.0269315
10.7501	4.67057	-0.00181308
10.7723	4.69276	0.0134521
10.7945	4.71495	0.0279933
10.8167	4.73714	0.0256345
10.8388	4.75933	0.0109111
10.861	4.78151	-0.0265975
10.8832	4.8037	-0.0224616
10.9054	4.82589	-0.0210454
10.9276	4.84808	-0.0353165
10.9498	4.87027	-0.0326217
10.972	4.89245	0.00363168
10.9942	4.91464	0
11.0163	4.93683	0
11.0385	4.95902	0
11.0607	4.98121	0
11.0829	5.00339	0
11.1051	5.02558	0
11.1273	5.04777	0
11.1495	5.06996	0
11.1717	5.09215	0
11.1938	5.11433	0
11.216	5.13652	0
11.2382	5.15871	0
11.2604	5.1809	0
11.2826	5.20309	0
11.3048	5.22527	0
11.327	5.24746	0
11.3492	5.26965	0
11.3714	5.29184	0
11.3935	5.31403	0
11.4157	5.33621	0
11.4379	5.3584	0
11.4601	5.38059	0
11.4823	5.40278	0
11.5045	5.42497	0
11.5267	5.44715	0
11.5489	5.46934	0
11.571	5.49153	0
11.5932	5.51372	0
11.6154	5.53591	0
11.6376	5.55809	0
11.6598	5.58028	0
11.682	5.60247	0
11.7042	5.62466	0
11.7264	5.64685	0
11.7485	5.66903	0
11.7707	5.69122	0
11.7929	5.71341	0
11.8151	5.7356	0
11.8373	5.75779	0
11.8595	5.77997	0
11.8817	5.80216	0
11.9039	5.82435	0
11.9261	5.84654	0
11.9482	5.86873	0
11.9704	5.89091	0
11.9926	5.9131	0
12.0148	5.93529	0
12.037	5.95748	0
12.0592	5.97967	0
12.0814	6.00185	0
12.1036	6.02404	0
12.1257	6.04623	0
12.1479	6.06842	0
