# x_abs_mm	x_rel_mm	value
2.78459	-4.40432	0.158666
2.80678	-4.38213	0.128779
2.82897	-4.35994	0.0821402
2.85116	-4.33775	-0.00144608
2.87335	-4.31557	-0.0648921
2.89553	-4.29338	-0.0773042
2.91772	-4.27119	-0.0947257
2.93991	-4.249	-0.0518926
2.9621	-4.22681	-0.00709561
2.98429	-4.20463	0
3.00647	-4.18244	0
3.02866	-4.16025	0
3.05085	-4.13806	0
3.07304	-4.11587	0
3.09523	-4.09369	0
3.11741	-4.0715	0
3.1396	-4.04931	0
3.16179	-4.02712	0
3.18398	-4.00493	0
3.20617	-3.98275	0
3.22835	-3.96056	0
3.25054	-3.93837	0
3.27273	-3.91618	0.00613915
3.29492	-3.89399	0.0231749
3.31711	-3.87181	0.0280974
3.33929	-3.84962	0.0313812
3.36148	-3.82743	0.0492479
3.38367	-3.80524	0.0537551
3.40586	-3.78305	0.0751349
3.42805	-3.76087	0.0841717
3.45023	-3.73868	0.0853321
3.47242	-3.71649	0.0936071
3.49461	-3.6943	0.0990755
3.5168	-3.67211	0.117388
3.53899	-3.64993	0.124843
3.56117	-3.62774	0.128379
3.58336	-3.60555	0.137136
3.60555	-3.58336	0.130974
3.62774	-3.56117	0.11442
3.64993	-3.53899	0.106125
3.67211	-3.5168	0.0972862
3.6943	-3.49461	0.0997317
3.71649	-3.47242	0.108547
3.73868	-3.45023	0.110506
3.76087	-3.42805	0.104357
3.78305	-3.40586	0.106173
3.80524	-3.38367	0.112976
3.82743	-3.36148	0.116477
3.84962	-3.33929	0.124981
3.87181	-3.31711	0.134369
3.89399	-3.29492	0.133922
3.91618	-3.27273	0.125805
3.93837	-3.25054	0.123441
3.96056	-3.22835	0.118749
3.98275	-3.20617	0.113914
4.00493	-3.18398	0.116189
4.02712	-3.16179	0.123029
4.04931	-3.1396	0.114307
4.0715	-3.11741	0.102844
4.09369	-3.09523	0.102729
4.11587	-3.07304	0.112382
4.13806	-3.05085	0.115059
4.16025	-3.02866	0.113114
4.18244	-3.00647	0.0991615
4.20463	-2.98429	0.091376
4.22681	-2.9621	0.0851206
4.249	-2.93991	0.0814884
4.27119	-2.91772	0.0918199
4.29338	-2.89553	0.0987927
4.31557	-2.87335	0.0858601
4.33775	-2.85116	0.0909383
4.35994	-2.82897	0.0838463
4.38213	-2.80678	0.0757956
4.40432	-2.78459	0.0791271
4.42651	-2.76241	0.0735546
4.44869	-2.74022	0.0718504
4.47088	-2.71803	0.0660344
4.49307	-2.69584	0.0744217
4.51526	-2.67365	0.0681169
4.53745	-2.65147	0.0594344
4.55963	-2.62928	0.0498184
4.58182	-2.60709	0.0478928
4.60401	-2.5849	0.044835
4.6262	-2.56271	0.0604788
4.64839	-2.54053	0.0791169
4.67057	-2.51834	0.0785813
4.69276	-2.49615	0.0853041
4.71495	-2.47396	0.0994383
4.73714	-2.45177	0.0876987
4.75933	-2.42959	0.0797128
4.78151	-2.4074	0.0826814
4.8037	-2.38521	0.0773937
4.82589	-2.36302	0.0705909
4.84808	-2.34083	0.0828421
4.87027	-2.31865	0.0827768
4.89245	-2.29646	0.0936935
4.91464	-2.27427	0.0890078
4.93683	-2.25208	0.0915128
4.95902	-2.22989	0.0913932
4.98121	-2.20771	0.0952293
5.00339	-2.18552	0.100272
5.02558	-2.16333	0.111629
5.04777	-2.14114	0.119178
5.06996	-2.11895	0.117119
5.09215	-2.09677	0.109624
5.11433	-2.07458	0.112407
5.13652	-2.05239	0.123258
5.15871	-2.0302	0.126278
5.1809	-2.00801	0.133173
5.20309	-1.98583	0.127287
5.22527	-1.96364	0.124001
5.24746	-1.94145	0.122904
5.26965	-1.91926	0.12365
5.29184	-1.89707	0.121197
5.31403	-1.87489	0.118447
5.33621	-1.8527	0.123469
5.3584	-1.83051	0.124429
5.38059	-1.80832	0.128719
5.40278	-1.78613	0.130553
5.42497	-1.76395	0.132728
5.44715	-1.74176	0.138267
5.46934	-1.71957	0.13642
5.49153	-1.69738	0.143462
5.51372	-1.67519	0.154442
5.53591	-1.65301	0.155513
5.55809	-1.63082	0.146654
5.58028	-1.60863	0.15169
5.60247	-1.58644	0.152569
5.62466	-1.56425	0.158438
5.64685	-1.54207	0.167664
5.66903	-1.51988	0.167664
5.69122	-1.49769	0.157575
5.71341	-1.4755	0.161442
5.7356	-1.45331	0.161629
5.75779	-1.43113	0.176922
5.77997	-1.40894	0.19004
5.80216	-1.38675	0.185659
5.82435	-1.36456	0.179918
5.84654	-1.34237	0.179959
5.86873	-1.32019	0.186007
5.89091	-1.298	0.197482
5.9131	-1.27581	0.206438
5.93529	-1.25362	0.216218
5.95748	-1.23143	0.225508
5.97967	-1.20925	0.22636
6.00185	-1.18706	0.235074
6.02404	-1.16487	0.255265
6.04623	-1.14268	0.272371
6.06842	-1.12049	0.282573
6.09061	-1.09831	0.279649
6.11279	-1.07612	0.272203
6.13498	-1.05393	0.275752
6.15717	-1.03174	0.276822
6.17936	-1.00955	0.270441
6.20155	-0.987366	0.273855
6.22373	-0.965178	0.277904
6.24592	-0.94299	0.279785
6.26811	-0.920802	0.294937
6.2903	-0.898614	0.30812
6.31249	-0.876426	0.319249
6.33467	-0.854238	0.344044
6.35686	-0.83205	0.35336
6.37905	-0.809862	0.36386
6.40124	-0.787674	0.373584
6.42343	-0.765486	0.382611
6.44561	-0.743298	0.398254
6.4678	-0.72111	0.40441
6.48999	-0.698922	0.424628
6.51218	-0.676734	0.434177
6.53437	-0.654546	0.434037
6.55655	-0.632358	0.430209
6.57874	-0.61017	0.426421
6.60093	-0.587982	0.428183
6.62312	-0.565794	0.415262
6.64531	-0.543606	0.401416
6.66749	-0.521418	0.382676
6.68968	-0.49923	0.340505
6.71187	-0.477042	0.0595917
6.73406	-0.454854	0
6.75625	-0.432666	0
6.77843	-0.410478	0
6.80062	-0.38829	0
6.82281	-0.366102	0
6.845	-0.343914	0
6.86719	-0.321726	0
6.88937	-0.299538	0
6.91156	-0.27735	0
6.93375	-0.255162	0
6.95594	-0.232974	0
6.97813	-0.210786	0
7.00031	-0.188598	0
7.0225	-0.16641	0
7.04469	-0.144222	0
7.06688	-0.122034	0
7.08907	-0.099846	0
7.11125	-0.077658	0
7.13344	-0.05547	0
7.15563	-0.033282	0
7.17782	-0.011094	0
7.20001	0.011094	0
7.22219	0.033282	0
7.24438	0.05547	0
7.26657	0.077658	0
7.28876	0.099846	0
7.31095	0.122034	0
7.33313	0.144222	0
7.35532	0.16641	0
7.37751	0.188598	0
7.3997	0.210786	0
7.42189	0.232974	0
7.44407	0.255162	0
7.46626	0.27735	0.0309381
7.48845	0.299538	0.160502
7.51064	0.321726	0.215224
7.53283	0.343914	0.258031
7.55501	0.366102	0.261678
7.5772	0.38829	0.242557
7.59939	0.410478	0.242908
7.62158	0.432666	0.242569
7.64377	0.454854	0.248434
7.66595	0.477042	0.257042
7.68814	0.49923	0.253304
7.71033	0.521418	0.235193
7.73252	0.543606	0.217931
7.75471	0.565794	0.199763
7.77689	0.587982	0.19055
7.79908	0.61017	0.177031
7.82127	0.632358	0.18441
7.84346	0.654546	0.19606
7.86565	0.676734	0.199518
7.88783	0.698922	0.200163
7.91002	0.72111	0.202764
7.93221	0.743298	0.200423
7.9544	0.765486	0.200052
7.97659	0.787674	0.194055
7.99877	0.809862	0.188173
8.02096	0.83205	0.170764
8.04315	0.854238	0.166444
8.06534	0.876426	0.153766
8.08753	0.898614	0.146569
8.10971	0.920802	0.13826
8.1319	0.94299	0.13168
8.15409	0.965178	0.129579
8.17628	0.987366	0.122866
8.19847	1.00955	0.128288
8.22065	1.03174	0.140835
8.24284	1.05393	0.146282
8.26503	1.07612	0.137302
8.28722	1.09831	0.113123
8.30941	1.12049	0.115722
8.33159	1.14268	0.120375
8.35378	1.16487	0.120743
8.37597	1.18706	0.106103
8.39816	1.20925	0.106676
8.42035	1.23143	0.102023
8.44253	1.25362	0.101921
8.46472	1.27581	0.10087
8.48691	1.298	0.0833413
8.5091	1.32019	0.0934903
8.53129	1.34237	0.0882738
8.55347	1.36456	0.091009
8.57566	1.38675	0.0953583
8.59785	1.40894	0.106818
8.62004	1.43113	0.109947
8.64223	1.45331	0.108014
8.66441	1.4755	0.114848
8.6866	1.49769	0.113861
8.70879	1.51988	0.106503
8.73098	1.54207	0.0865571
8.75317	1.56425	0.0762728
8.77535	1.58644	0.0860166
8.79754	1.60863	0.0940739
8.81973	1.63082	0.107817
8.84192	1.65301	0.0915713
8.86411	1.67519	0.0858331
8.88629	1.69738	0.0671412
8.90848	1.71957	0.0597842
8.93067	1.74176	0.066046
8.95286	1.76395	0.0779949
8.97505	1.78613	0.0827519
8.99723	1.80832	0.0836773
9.01942	1.83051	0.0931114
9.04161	1.8527	0.0972485
9.0638	1.87489	0.0890303
9.08599	1.89707	0.0940522
9.10817	1.91926	0.106197
9.13036	1.94145	0.100337
9.15255	1.96364	0.100533
9.17474	1.98583	0.0908083
9.19693	2.00801	0.0781872
9.21911	2.0302	0.0721109
9.2413	2.05239	0.06661
9.26349	2.07458	0.0706832
9.28568	2.09677	0.0782105
9.30787	2.11895	0.073126
9.33005	2.14114	0.0650224
9.35224	2.16333	0.0633277
9.37443	2.18552	0.0540839
9.39662	2.20771	0.0520259
9.41881	2.22989	0.0627821
9.44099	2.25208	0.0710124
9.46318	2.27427	0.0671347
9.48537	2.29646	0.0520684
9.50756	2.31865	0.041367
9.52975	2.34083	0.0446006
9.55193	2.36302	0.0484495
9.57412	2.38521	0.0597997
9.59631	2.4074	0.0571566
9.6185	2.42959	0.0556375
9.64069	2.45177	0.0650448
9.66287	2.47396	0.0636052
9.68506	2.49615	0.0601452
9.70725	2.51834	0.0620456
9.72944	2.54053	0.0620652
9.75163	2.56271	0.0529858
9.77381	2.5849	0.0617908
9.796	2.60709	0.0659101
9.81819	2.62928	0.0668714
9.84038	2.65147	0.065749
9.86257	2.67365	0.0538928
9.88475	2.69584	0.0586563
9.90694	2.71803	0.0509183
9.92913	2.74022	0.0505275
9.95132	2.76241	0.0553902
9.97351	2.78459	0.0522896
9.99569	2.80678	0.0482997
10.0179	2.82897	0.0379869
10.0401	2.85116	0.0522056
10.0623	2.87335	0.0663357
10.0844	2.89553	0.0679646
10.1066	2.91772	0.0647016
10.1288	2.93991	0.0712637
10.151	2.9621	0.067996
10.1732	2.98429	0.0739885
10.1954	3.00647	0.0741678
10.2176	3.02866	0.0713329
10.2398	3.05085	0.0550305
10.262	3.07304	0.0510942
10.2841	3.09523	0.0478252
10.3063	3.11741	0.0488196
10.3285	3.1396	0.0606483
10.3507	3.16179	0.0619199
10.3729	3.18398	0.0763925
10.3951	3.20617	0.077251
10.4173	3.22835	0.0543123
10.4395	3.25054	0.0493215
10.4616	3.27273	0.0520291
10.4838	3.29492	0.0471864
10.506	3.31711	0.0545521
10.5282	3.33929	0.0649841
10.5504	3.36148	0.0745983
10.5726	3.38367	0.076378
10.5948	3.40586	0.0619949
10.617	3.42805	0.0647524
10.6391	3.45023	0.0766021
10.6613	3.47242	0.0847617
10.6835	3.49461	0.0927767
10.7057	3.5168	0.0850713
10.7279	3.53899	0.0768432
10.7501	3.56117	0.0880224
10.7723	3.58336	0.0922617
10.7945	3.60555	0.0855144
10.8167	3.62774	0.106452
10.8388	3.64993	0.116501
10.861	3.67211	0.124358
10.8832	3.6943	0.127969
10.9054	3.71649	0.123405
10.9276	3.73868	0.128449
10.9498	3.76087	0.131193
10.972	3.78305	0.129353
10.9942	3.80524	0.134648
11.0163	3.82743	0.145913
11.0385	3.84962	0.139549
11.0607	3.87181	0.133312
11.0829	3.89399	0.127068
11.1051	3.91618	0.115174
11.1273	3.93837	0.0992902
11.1495	3.96056	0.0191963
11.1717	3.98275	0
11.1938	4.00493	0
11.216	4.02712	0
11.2382	4.04931	0
11.2604	4.0715	0
11.2826	4.09369	0
11.3048	4.11587	0
11.327	4.13806	0
11.3492	4.16025	0
11.3714	4.18244	0
11.3935	4.20463	0
11.4157	4.22681	0
11.4379	4.249	0
11.4601	4.27119	0
11.4823	4.29338	0
11.5045	4.31557	0
11.5267	4.33775	0.0288756
11.5489	4.35994	0.0535315
11.571	4.38213	0.0428369
11.5932	4.40432	0.0501656
11.6154	4.42651	0.0522777
11.6376	4.44869	0.0513447
11.6598	4.47088	0.049507
11.682	4.49307	0.06567
11.7042	4.51526	0.0714882
11.7264	4.53745	0.0743269
11.7485	4.55963	0.0732392
11.7707	4.58182	0.0654677
11.7929	4.60401	0.0545262
11.8151	4.6262	0.0429959
11.8373	4.64839	0.0592754
11.8595	4.67057	0.0665649
11.8817	4.69276	0.0115287
11.9039	4.71495	0
11.9261	4.73714	0
11.9482	4.75933	0
11.9704	4.78151	0
11.9926	4.8037	0
12.0148	4.82589	0
12.037	4.84808	0
12.0592	4.87027	0
12.0814	4.89245	0
12.1036	4.91464	0
12.1257	4.93683	0
12.1479	4.95902	0
12.1701	4.98121	0
12.1923	5.00339	0
12.2145	5.02558	0
12.2367	5.04777	0
12.2589	5.06996	0
12.2811	5.09215	0
12.3032	5.11433	0
12.3254	5.13652	0
12.3476	5.15871	0
12.3698	5.1809	0
12.392	5.20309	0
12.4142	5.22527	0
12.4364	5.24746	0
12.4586	5.26965	0
12.4808	5.29184	0
12.5029	5.31403	0
12.5251	5.33621	0
12.5473	5.3584	0
12.5695	5.38059	0
12.5917	5.40278	0
12.6139	5.42497	0
12.6361	5.44715	0
12.6583	5.46934	0
12.6804	5.49153	0
12.7026	5.51372	0
12.7248	5.53591	0
12.747	5.55809	0
12.7692	5.58028	0
12.7914	5.60247	0
12.8136	5.62466	0
12.8358	5.64685	0
12.8579	5.66903	0
12.8801	5.69122	0
12.9023	5.71341	0
12.9245	5.7356	0
12.9467	5.75779	0
12.9689	5.77997	0
12.9911	5.80216	0
13.0133	5.82435	0
13.0355	5.84654	0
13.0576	5.86873	0
13.0798	5.89091	0
13.102	5.9131	0
13.1242	5.93529	0
13.1464	5.95748	0
13.1686	5.97967	0
13.1908	6.00185	0
13.213	6.02404	0
13.2351	6.04623	0
13.2573	6.06842	0
13.2795	6.09061	0
13.3017	6.11279	0
13.3239	6.13498	0
13.3461	6.15717	0
13.3683	6.17936	0
13.3905	6.20155	0
13.4126	6.22373	0
13.4348	6.24592	0
13.457	6.26811	0
13.4792	6.2903	0
13.5014	6.31249	0
13.5236	6.33467	0
13.5458	6.35686	0
13.568	6.37905	0
13.5902	6.40124	0
13.6123	6.42343	0
13.6345	6.44561	0
13.6567	6.4678	0
13.6789	6.48999	0
13.7011	6.51218	0
13.7233	6.53437	0
13.7455	6.55655	0
13.7677	6.57874	0
13.7898	6.60093	0
13.812	6.62312	0
13.8342	6.64531	0
13.8564	6.66749	0
13.8786	6.68968	0
13.9008	6.71187	0
13.923	6.73406	0
13.9452	6.75625	0
13.9673	6.77843	0
13.9895	6.80062	0
14.0117	6.82281	0
14.0339	6.845	0
14.0561	6.86719	0
14.0783	6.88937	0
14.1005	6.91156	0
14.1227	6.93375	0
14.1449	6.95594	0
14.167	6.97813	0
14.1892	7.00031	0
14.2114	7.0225	0
14.2336	7.04469	0
14.2558	7.06688	0
14.278	7.08907	0
14.3002	7.11125	0
14.3224	7.13344	0
14.3445	7.15563	0
14.3667	7.17782	0
